NO,PROVINSI,KABUPATEN,STASIUN,BUJUR,LINTANG,HTH,KRITERIA
3027,Jawa Tengah,Batang,Ptp Wonodadi ,109.79,-7.06,0,0
3028,Jawa Tengah,Batang,Bkph Bandar,109.8,-7.03,0,0
3029,Jawa Tengah,Batang,Bkph Bawang,109.8,-7.03,0,0
3030,Jawa Tengah,Boyolali,Musuk,110.55,-7.54,0,0
3031,Jawa Tengah,Boyolali,Juwangi,110.74,-7.24,0,0
3032,Jawa Tengah,Brebes,Ciseureuh,108.83,-7.06,0,0
3033,Jawa Tengah,Brebes,Songgom,108.99,-7.03,0,0
3034,Jawa Tengah,Cilacap,Kec.Dayeuhluhur,108.61,-7.26,0,0
3035,Jawa Tengah,Cilacap,Majenang Bpp,108.76,-7.3,0,0
3036,Jawa Tengah,Cilacap,Majenang Pu,108.76,-7.3,0,0
3037,Jawa Tengah,Cilacap,Stamet Cilacap,109.03,-7.69,0,0
3038,Jawa Tengah,Cilacap,Ujungbarang,108.76,-7.3,0,0
3039,Jawa Tengah,Demak,Jatisono,110.71,-6.92,0,0
3040,Jawa Tengah,Demak,Bungo,110.63,-6.78,0,0
3041,Jawa Tengah,DEMAK,Jungsemi,110.67,-6.77,0,0
3042,Jawa Tengah,DEMAK,Buyaran,110.6,-6.92,0,0
3043,Jawa Tengah,Demak,Unda'An Lor,110.81,-6.87,0,0
3044,Jawa Tengah,Demak,Bandaran,110.73,-6.8,0,0
3045,Jawa Tengah,demak,Bakung,110.73,-6.83,0,0
3046,Jawa Tengah,Demak,Bpp Dempet,110.7,-6.95,0,0
3047,Jawa Tengah,Demak,Bpp Karangawen,110.53,-7.11,0,0
3048,Jawa Tengah,Demak,Kebonagung ,110.7,-7,0,0
3049,Jawa Tengah,Demak,Karanganyar,110.81,-6.84,0,0
3050,Jawa Tengah,Demak,Raji Demak,110.68,-6.85,0,0
3051,Jawa Tengah,Demak,Gajah,110.74,-6.87,0,0
3052,Jawa Tengah,DEMAK,Wilalung,110.78,-6.93,0,0
3053,Jawa Tengah,DEMAK,Bpp Wonosalam,110.68,-6.92,0,0
3054,Jawa Tengah,DEMAK,Jatirogo Demak,110.58,-6.84,0,0
3055,Jawa Tengah,DEMAK,Merak,110.76,-7.01,0,0
3056,Jawa Tengah,Grobogan,Nglejok Purwodadi,110.91,-7.09,0,0
3057,Jawa Tengah,Grobogan,Kramat (Penawangan),110.81,-7.11,0,0
3058,Jawa Tengah,GROBOGAN,Klambu,110.8,-7.01,0,0
3059,Jawa Tengah,JEPARA,Jlegong Keling,110.88,-6.48,0,0
3060,Jawa Tengah,Karanganyar,Ngelak/Tawangmangu,111.13,-7.67,0,0
3061,Jawa Tengah,KARANGANYAR,Jenawi Kec,111.12,-7.56,0,0
3062,Jawa Tengah,Kebumen,Sikayu,109.49,-7.68,0,0
3063,Jawa Tengah,Kendal,Sukorejo Pmb,110.05,-7.09,0,0
3064,Jawa Tengah,Kendal,Kebumen,110.04,-7.08,0,0
3065,Jawa Tengah,Kendal,Selokaton Perk,110.01,-7.13,0,0
3066,Jawa Tengah,KUDUS,Colo Smpk,110.9,-6.67,0,0
3067,Jawa Tengah,Magelang,Kaliloro Kajoran,110.1,-7.52,0,0
3068,Jawa Tengah,Magelang,Salaman 1,110.14,-7.58,0,0
3069,Jawa Tengah,Magelang,Plered,110.23,-7.43,0,0
3070,Jawa Tengah,Magelang,Seneng-Mertoyudan,110.21,-7.53,0,0
3071,Jawa Tengah,magelang,Ngablak Bppk,110.3,-7.41,0,0
3072,Jawa Tengah,Magelang,Bpp Mertoyudan,110.19,-7.53,0,0
3073,Jawa Tengah,Magelang,Kaliangkrik,110.11,-7.46,0,0
3074,Jawa Tengah,Pati,Cluwak,110.95,-6.54,0,0
3075,Jawa Tengah,Pekalongan,Kadang Serang,109.52,-7.12,0,0
3076,Jawa Tengah,Pemalang,Randudongkal Kph,109.33,-7.1,0,0
3077,Jawa Tengah,Pemalang,Semingkir,109.35,-7.1,0,0
3078,Jawa Tengah,Pemalang,Randudongkal 1,109.32,-7.1,0,0
3079,Jawa Tengah,Pemalang,Pesantren Afd,109.51,-6.82,0,0
3080,Jawa Tengah,Pemalang,Pulosari,109.27,-7.17,0,0
3081,Jawa Tengah,Pemalang,Watukumpul 1,109.42,-7.16,0,0
3082,Jawa Tengah,Pemalang,Watukumpul Bpp,109.42,-7.16,0,0
3083,Jawa Tengah,PURBALINGGA,Trenggiling/Slingo,109.39,-7.36,0,0
3084,Jawa Tengah,PURBALINGGA,Talagening,109.34,-7.29,0,0
3085,Jawa Tengah,PURBALINGGA,Karanganyar,109.41,-7.3,0,0
3086,Jawa Tengah,PURBALINGGA,Losari/Rembang,109.52,-7.31,0,0
3087,Jawa Tengah,PURBALINGGA,Balai Desa Banjarkerta,109.43,-7.31,0,0
3088,Jawa Tengah,Purworejo,Rph Katerban,109.92,-7.69,0,0
3089,Jawa Tengah,Semarang,Staklim Semarang,110.38,-6.98,0,0
3090,Jawa Tengah,Semarang,Getasan,110.44,-7.38,0,0
3091,Jawa Tengah,Semarang,Kaligentung Pt Rsa,110.26,-7.21,0,0
3092,Jawa Tengah,semarang,Banding Bpp,110.53,-7.37,0,0
3093,Jawa Tengah,semarang,Meteorologi Ahmad Yani,110.38,-6.96,0,0
3094,Jawa Tengah,semarang,Meteorologi Maritim,110.41,-6.96,0,0
3095,Jawa Tengah,semarang,Tlogosari,110.44,-6.96,0,0
3096,Jawa Tengah,semarang,Beringin,110.33,-6.99,0,0
3097,Jawa Tengah,semarang,Ngaliyan,110.36,-7.01,0,0
3098,Jawa Tengah,semarang,Candi,110.41,-7.02,0,0
3099,Jawa Tengah,semarang,Sadeng Gunungpati,110.37,-7.03,0,0
3100,Jawa Tengah,Tegal,Notog,108.98,-7.1,0,0
3101,Jawa Tengah,Temanggung,Rowoseneng,110.21,-7.22,0,0
3102,Jawa Tengah,Temanggung,Lempuyang,110.06,-7.18,0,0
3103,Jawa Tengah,Temanggung,Pakisdadu / Rejosari,110.19,-7.3,0,0
3104,Jawa Tengah,Temanggung,Gondangwinangun / Ngadirejo,110.06,-7.24,0,0
3105,Jawa Tengah,Temanggung,Jombor/Jumo,110.08,-7.21,0,0
3106,Jawa Tengah,Temanggung,Kledung,110.03,-7.34,0,0
3107,Jawa Tengah,Temanggung,Bpp Pringsurat,110.2,-7.36,0,0
3108,Jawa Tengah,Temanggung,Bpp Parakan,110.11,-7.28,0,0
3109,Jawa Tengah,Temanggung,Semen Wonoboyo,110.06,-7.19,0,0
3110,Jawa Tengah,Temanggung,Kalipancar/Bd. Pacar,110.11,-7.33,0,0
3111,Jawa Tengah,Temanggung,Kandangan,110.2,-7.27,0,0
3112,Jawa Tengah,Temanggung,Bp Tembarak,110.18,-7.36,0,0
3113,Jawa Tengah,WONOSOBO,Bedakah,109.97,-7.34,0,0
3114,Jawa Tengah,WONOSOBO,Pecekelan,109.99,-7.48,0,0
3115,Jawa Tengah,WONOSOBO,Rejoimo,109.92,-7.36,0,0
3116,Jawa Tengah,WONOSOBO,Tambi Si,109.93,-7.24,0,0
3117,Jawa Tengah,WONOSOBO,Selomerto,109.89,-7.42,0,0
3118,Jawa Tengah,WONOSOBO,Welahan/ Watumalang,109.86,-7.33,0,0
3119,Jawa Tengah,WONOSOBO,Banjaran,109.86,-7.34,0,0
3120,Jawa Tengah,WONOSOBO,Tanjungsari,109.98,-7.45,0,0
3121,SULAWESI TENGAH,BANGGAI,Bakung,122.275,-1.549777778,0,0
3122,SULAWESI TENGAH,BANGGAI,Cemerlang,123.046,-0.840055556,0,0
3123,SULAWESI TENGAH,BANGGAI,Nuhon,122.2189722,-0.872861111,0,0
3124,SULAWESI TENGAH,BANGGAI,Pandan Wangi,122.281,-1.436027778,0,0
3125,SULAWESI TENGAH,MOROWALI,Bahodopi,121.462,-2.215694444,0,0
3126,SULAWESI TENGAH,MOROWALI,Umpanga,121.9139722,-2.454333333,0,0
3127,SULAWESI TENGAH,MOROWALI UTARA,Mori Atas,121.221,-2.155027778,0,0
3128,SULAWESI TENGAH,MOROWALI UTARA,Mori Utara,121.4,-2.079972222,0,0
3129,SULAWESI TENGAH,PARIGI MOUTONG,Dolago Llhp,120.2326389,-0.9035,0,0
3130,SULAWESI TENGAH,PARIGI MOUTONG,Palasa,120.4298056,0.481444444,0,0
3131,SULAWESI TENGAH,PARIGI MOUTONG,Polly,120.08125,-2.66E-02,0,0
3132,SULAWESI TENGAH,PARIGI MOUTONG,Toribulu,120.0189444,-0.326666667,0,0
3133,SULAWESI TENGAH,POSO,Pertanian Poso,120.759,-1.385972222,0,0
3134,SULAWESI TENGAH,POSO,Poso Stamet,120.7333333,-1.383333333,0,0
3135,SULAWESI TENGAH,POSO,Tentena,120.6904722,-1.752888889,0,0
3136,SULAWESI TENGAH,SIGI,Bahagia,120.1026111,-1.145638889,0,0
3137,SULAWESI TENGAH,SIGI,Gimpu,120.17,-1.45,0,0
3138,SULAWESI TENGAH,SIGI,Kp Sidondo,119.9160833,-1.116611111,0,0
3139,SULAWESI TENGAH,TOJO UNA UNA,Ampana Kota,121.583,-0.874416667,0,0
3140,SULAWESI TENGAH,TOJO UNA UNA,Cempaka,121.4609722,-0.957388889,0,0
3141,SULAWESI TENGAH,TOLI TOLI,Tinading,120.8,0.92,0,0
3142,Bangka Belitung,Bangka Induk,Pemali,106.057,-1.899,0,0
3143,Bangka Belitung,Bangka Tengah,Stamet Pangkalpinang,106.14,-2.16,0,0
3144,Bangka Belitung,Bangka Selatan,Batu Betumpang,106.134,-2.813,0,0
3145,Bangka Belitung,Belitung,Stamet Buluh Tumbang,107.78,-2.75,0,0
3146,Bangka Belitung,Belitung,Perawas Bpp,107.719,-2.757,0,0
3147,Bangka Belitung,Belitung,Pangkallalang,107.661,-2.76,0,0
3148,Bangka Belitung,Belitung ,Ibul,107.79,-2.842,0,0
3149,Bangka Belitung,Belitung ,Tungkusan,107.865,-2.752,0,0
3150,Bangka Belitung,Belitung ,Bukit Indah,107.865,-2.752,0,0
3151,Bangka Belitung,Belitung Timur,Kelapa Kampit,108.059,-2.689,0,0
3152,Jawa Timur,Pasuruan,Stageof Tretes,112.635,-7.704,0,0
3153,Kalimantan Selatan,Kab. Balangan,Lampihong/ Batu Merah,115.39387,-2.3601,0,0
3154,Kalimantan Selatan,Kab. Balangan,Batu Mandi/ Hamparaya,115.41161,-2.4534,0,0
3155,Kalimantan Selatan,Kab. Balangan,Juai/ Mungkur Uyam,115.55574,-2.2965,0,0
3156,Kalimantan Selatan,Kab. Balangan,Halong/ Binjai Punggal,115.62854,-2.2881,0,0
3157,Kalimantan Selatan,Kab. Banjar,Martapura Kota,114.85119,-3.4144,0,0
3158,Kalimantan Selatan,Kab. Banjar,Simpang Empat / Batu Balian,115.06013,-3.2259,0,0
3159,Kalimantan Selatan,Kab. Barito Kuala,Alalak/ Panca Karya,114.62082,-3.249,0,0
3160,Kalimantan Selatan,Kab. Barito Kuala,Marabahan/ Marabahan Kota,114.7351,-2.9824,0,0
3161,Kalimantan Selatan,Kab. Barito Kuala,Bakumpai/ Lepasan,114.77845,-2.9781,0,0
3162,Kalimantan Selatan,Kab. Barito Kuala,Barambai/Kolam Kanan,114.68919,-3.0251,0,0
3163,Kalimantan Selatan,Kab. Hulu Sungai Selatan,Telaga Langsat/ Mandala,115.33787,-2.7305,0,0
3164,Kalimantan Selatan,Kab. Hulu Sungai Selatan,Angkinang/ Bamban Selatan,115.30073,-2.7122,0,0
3165,Kalimantan Selatan,Kab. Hulu Sungai Tengah,Labuan Amas Utara/ Kasarangan,115.29853,-2.6246,0,0
3166,Kalimantan Selatan,Kab. Hulu Sungai Tengah,Pandawan,115.33386,-2.574,0,0
3167,Kalimantan Selatan,Kab. Hulu Sungai Tengah,Smpk Batang Alai Utara,115.41646,-2.5026,0,0
3168,Kalimantan Selatan,Kab. Hulu Sungai Tengah,Batang Alai Selatan/ Kapar,115.426,-2.552,0,0
3169,Kalimantan Selatan,Kab. Hulu Sungai Tengah,Limpasu/ Pauh,115.48326,-2.4994,0,0
3170,Kalimantan Selatan,Kab. Hulu Sungai Tengah,Barabai/ Mandingin,115.4076,-2.5771,0,0
3171,Kalimantan Selatan,Kab. Hulu Sungai Utara,Banjang,115.31461,-2.4071,0,0
3172,Kalimantan Selatan,Kab. Hulu Sungai Utara,Amuntai Selatan/ Kotaraja,115.23888,-2.4306,0,0
3173,Kalimantan Selatan,Kab. Hulu Sungai Utara,Amuntai Tengah/ Pasar Senin  ,115.24728,-2.454,0,0
3174,Kalimantan Selatan,Kab. Hulu Sungai Utara,Amuntai Utara/ T. Daun,115.29607,-2.3806,0,0
3175,Kalimantan Selatan,Kab. Hulu Sungai Utara,Sungai Tabukan/ Banua Hanyar,115.20418,-2.4577,0,0
3176,Kalimantan Selatan,Kab. Hulu Sungai Utara,Sei Pandan/ Sungai Sandung,115.22154,-2.4592,0,0
3177,Kalimantan Selatan,Kab. Kotabaru,Pl Barat / Lontar,116.06889,-3.9497,0,0
3178,Kalimantan Selatan,Kab. Kotabaru,Kelumpang Utara / Pudi Seberang,116.34,-2.88,0,0
3179,Kalimantan Selatan,Kab. Tabalong,Kelua/ Kel Pulau,115.298782,-2.2724,0,0
3180,Kalimantan Selatan,Kab. Tabalong,Muara Uya,115.58669,-1.9089,0,0
3181,Kalimantan Selatan,Kab. Tabalong,Jaro,115.63686,-1.838,0,0
3182,Kalimantan Selatan,Kab. Tabalong,Muara Harus/ Tantaringin,115.31961,-2.2506,0,0
3183,Kalimantan Selatan,Kab. Tabalong,Banua Lawas/ Banua Rantau,115.27541,-2.3131,0,0
3184,Kalimantan Selatan,Kab. Tabalong,Pugaan/ Halangan,115.30737,-2.3175,0,0
3185,Kalimantan Selatan,Kab. Tabalong,Murung Pudak/ Pembataan/Tj. Selatan,115.40697,-2.1781,0,0
3186,Kalimantan Selatan,Kab. Tabalong,Tanjung/ Hikun,115.3904,-2.1348,0,0
3187,Kalimantan Selatan,Kab. Tabalong,Tanta/ Tamiyang,115.42933,-2.2632,0,0
3188,Kalimantan Selatan,Kab. Tabalong,Murung Pudak/ Maburai,115.43095,-2.1768,0,0
3189,Kalimantan Selatan,Kab. Tabalong,Tanta/ Murung Baru,115.3321,-2.2082,0,0
3190,Kalimantan Selatan,Kab. Tanah Bumbu,Batu Licin/ Segumbang,115.99202,-3.5008,0,0
3191,Kalimantan Selatan,Kab. Tanah Bumbu,Kusan Hilir/ Mudalang,115.92878,-3.5855,0,0
3192,Kalimantan Selatan,Kab. Tapin,Candi Laras Selatan/ Baringin,114.95023,-2.8836,0,0
3193,Kalimantan Selatan,Kab. Tapin,Tapin Utara/ Rantau Kiwa,115.16859,-2.9307,0,0
3194,Kalimantan Selatan,Kab. Tapin,Binuang/ Pulau Pinang,115.08879,-3.0953,0,0
3195,Kalimantan Selatan,Kota Banjarbaru,Staklim Banjarbaru,114.84084,-3.4623,0,0
3196,JAWA BARAT,BOGOR,Naringgul ,106.9877,-6.6985,0,0
3197,JAWA BARAT,BOGOR,Gunung Mas,106.9674,-6.7092,0,0
3198,JAWA BARAT,BOGOR,Citeko,106.935,-6.698,0,0
3199,JAWA BARAT,BOGOR,Cibeureum,106.9501,-6.7107,0,0
3200,JAWA BARAT,BOGOR,Depok,106.7589,-6.4053,0,0
3201,JAWA BARAT,BOGOR,Cariu,107.133,-6.5043,0,0
3202,JAWA BARAT,BOGOR,Gn.Bunder,106.6805,-6.6426,0,0
3203,JAWA BARAT,BOGOR,Lab.Perikanan Depok,106.93,-6.403,0,0
3204,JAWA BARAT,BEKASI,Bend. Bekasi,106.98,-6.28,0,0
3205,JAWA BARAT,BEKASI,Setu,107.0438,-6.3431,0,0
3206,JAWA BARAT,BEKASI,Cikeas,106.9623,-6.3056,0,0
3207,JAWA BARAT,KARAWANG,Ceplik,107.475,-6.2873,0,0
3208,JAWA BARAT,KARAWANG,Ciherang,107.5089,-6.3784,0,0
3209,JAWA BARAT,KARAWANG,Jatisari,107.5277,-6.3659,0,0
3210,JAWA BARAT,SUBANG,Pegaden,107.81,-6.55,0,0
3211,JAWA BARAT,SUBANG,Ciasem,107.65,-6.36,0,0
3212,JAWA BARAT,SUBANG,Karangtoman,107.7265,-6.3627,0,0
3213,JAWA BARAT,SUBANG,Rancabango,107.6709,-6.3771,0,0
3214,JAWA BARAT,SUBANG,Tanjungsari,107.7464,-6.3972,0,0
3215,JAWA BARAT,SUBANG,Kasomalang,107.7344,-6.6969,0,0
3216,JAWA BARAT,SUBANG,Wanasari,107.7664,-6.3554,0,0
3217,JAWA BARAT,SUBANG,Cigadung,107.83,-6.3964,0,0
3218,JAWA BARAT,SUBANG,Bojong Keding,107.8528,-6.354,0,0
3219,JAWA BARAT,SUMEDANG,Cimalaka,107.95,-6.81,0,0
3220,JAWA BARAT,SUMEDANG,Conggeang,108.01,-6.74,0,0
3221,JAWA BARAT,SUMEDANG,Ujung Jaya,108.1,-6.71,0,0
3222,JAWA BARAT,SUMEDANG,Tanjung Sari,107.8,-6.9,0,0
3223,JAWA BARAT,SUMEDANG,Tomo,108.1358,-6.7617,0,0
3224,JAWA BARAT,SUMEDANG,Rancahkalong,107.8458,-6.8254,0,0
3225,JAWA BARAT,INDRAMAYU,Sukadana,108.32,-6.55,0,0
3226,JAWA BARAT,INDRAMAYU,Bondan,108.3,-6.61,0,0
3227,JAWA BARAT,CIREBON,Luwung Kencana,108.34,-6.6224,0,0
3228,JAWA BARAT,CIREBON,Cangkring,108.5051,-6.6755,0,0
3229,JAWA BARAT,CIREBON,Tukmudal,108.567,-6.73,0,0
3230,JAWA BARAT,CIREBON,Setu Patok Selatan,108.57,-6.79,0,0
3231,JAWA BARAT,CIREBON,Wanasaba Kidul,108.4898,-6.7776,0,0
3232,JAWA BARAT,CIREBON,Sindang Jawa,108.4699,-6.7546,0,0
3233,JAWA BARAT,CIREBON,Cangkol,108.5077,-6.7556,0,0
3234,JAWA BARAT,CIREBON,Walahar,108.367,-6.7,0,0
3235,JAWA BARAT,CIREBON,Klangenan,108.4304,-6.7405,0,0
3236,JAWA BARAT,CIREBON,Pen2,108.583,-6.8,0,0
3237,JAWA BARAT,CIREBON,Mundu Mesigit,108.582,-6.75,0,0
3238,JAWA BARAT,CIREBON,Cibuluh,108.556,-6.8226,0,0
3239,JAWA BARAT,CIREBON,Gemulung Lebak,108.5667,-6.8167,0,0
3240,JAWA BARAT,CIREBON,Karang Asem,108.4805,-6.701,0,0
3241,JAWA BARAT,CIREBON,Panongan,108.5667,-6.85,0,0
3242,JAWA BARAT,CIREBON,Smpk Sukapura,108.3517,-6.683,0,0
3243,JAWA BARAT,KUNINGAN,Cikeusik,108.672,-6.98,0,0
3244,JAWA BARAT,KUNINGAN,Waduk Darma,108.4163,-7.0086,0,0
3245,JAWA BARAT,KUNINGAN,Linggarjati,108.4981,-6.8665,0,0
3246,JAWA BARAT,KUNINGAN,Selajambe,108.4638,-7.1182,0,0
3247,JAWA BARAT,KUNINGAN,Ciwaru,108.6276,-7.077,0,0
3248,JAWA BARAT,KUNINGAN,Lame,108.4952,-6.9117,0,0
3249,JAWA BARAT,KUNINGAN,Subang,108.5259,-7.1286,0,0
3250,JAWA BARAT,KUNINGAN,Gn.Sirah,108.3906,-6.9861,0,0
3251,JAWA BARAT,KUNINGAN,Garawangi,108.5409,-6.996,0,0
3252,JAWA BARAT,KUNINGAN,Ciawi Gebang,108.592,-6.9755,0,0
3253,JAWA BARAT,KUNINGAN,Ciniru,108.5001,-7.0429,0,0
3254,JAWA BARAT,KUNINGAN,Cigugur,108.4707,-6.9517,0,0
3255,JAWA BARAT,KUNINGAN,Mandirancan,108.4863,-6.8097,0,0
3256,JAWA BARAT,KUNINGAN,Kramat Mulya,108.4918,-6.9304,0,0
3257,JAWA BARAT,KUNINGAN,Cibeureum/Bend.Cibogo,108.7212,-7.0882,0,0
3258,JAWA BARAT,KUNINGAN,Lur Agung,108.5897,-7.0013,0,0
3259,JAWA BARAT,MAJALENGKA,Rentang,108.287,-6.6644,0,0
3260,JAWA BARAT,MAJALENGKA,Jatiwangi,108.26,-6.73,0,0
3261,JAWA BARAT,MAJALENGKA,Sadawangi,108.18,-6.98,0,0
3262,JAWA BARAT,MAJALENGKA,Banjaran,108.31,-6.97,0,0
3263,JAWA BARAT,MAJALENGKA,Rawa ,108.34,-7.03,0,0
3264,JAWA BARAT,MAJALENGKA,Sunia,108.25,-6.96,0,0
3265,JAWA BARAT,MAJALENGKA,Sukahaji,108.29,-6.81,0,0
3266,JAWA BARAT,MAJALENGKA,Pajajar,108.34,-6.82,0,0
3267,JAWA BARAT,MAJALENGKA,Leuweunggede,108.27,-6.76,0,0
3268,JAWA BARAT,MAJALENGKA,Talaga,108.3671,-6.9679,0,0
3269,JAWA BARAT,MAJALENGKA,Cikijing,108.332,-7.0171,0,0
3270,JAWA BARAT,MAJALENGKA,Werasari,108.2333,-6.9833,0,0
3271,JAWA BARAT,MAJALENGKA,Cirenang,108.142,-6.5949,0,0
3272,JAWA BARAT,MAJALENGKA,Cigasong,108.2533,-6.8437,0,0
3273,JAWA BARAT,MAJALENGKA,Payung,108.363,-6.8313,0,0
3274,JAWA BARAT,MAJALENGKA,Lame,108.25,-6.7333,0,0
3275,JAWA BARAT,MAJALENGKA,Pakumbahan,108.1739,-6.712,0,0
3276,JAWA BARAT,MAJALENGKA,Bpp.Kertajati,108.1843,-6.6933,0,0
3277,JAWA BARAT,MAJALENGKA,Pg. Jatitujuh,108.24,-6.5955,0,0
3278,JAWA BARAT,MAJALENGKA,Kec. Jatitujuh,108.2167,-7.3,0,0
3279,JAWA BARAT,CIAMIS,Kawali,108.35,-7.13,0,0
3280,JAWA BARAT,CIAMIS,Bpp Kawali,108.3731,-7.1893,0,0
3281,JAWA BARAT,CIAMIS,Di Jagabaya ,108.3769,-7.1056,0,0
3282,JAWA BARAT,CIAMIS,Ciamis,108.36,-7.34,0,0
3283,JAWA BARAT,CIAMIS,Panjalu,108.2429,-7.1714,0,0
3284,JAWA BARAT,CIAMIS,Rancah,108.5007,-7.1974,0,0
3285,JAWA BARAT,TASIKMALAYA,Wangunwattie,108.21,-7.61,0,0
3286,JAWA BARAT,TASIKMALAYA,Singaparna,108.11,-7.35,0,0
3287,JAWA BARAT,TASIKMALAYA,Cigede,108.2,-7.29,0,0
3288,JAWA BARAT,TASIKMALAYA,Barujul/Sambawa,107.9892,-7.4604,0,0
3289,JAWA BARAT,TASIKMALAYA,Cayur,108.28,-7.53,0,0
3290,JAWA BARAT,TASIKMALAYA,Sodong Hilir,108.0531,-7.4881,0,0
3291,JAWA BARAT,TASIKMALAYA,Karang Nunggal,108.1285,-7.6357,0,0
3292,JAWA BARAT,TASIKMALAYA,Smpk Bptph V  Tasikmalaya,108.2031,-7.3308,0,0
3293,JAWA BARAT,TASIKMALAYA,Nariwatie_Salopa,108.2719,-7.5188,0,0
3294,JAWA BARAT,TASIKMALAYA,Kec. Cikatomas,108.2656,-7.61,0,0
3295,JAWA BARAT,TASIKMALAYA,Talagasari_Kawalu,108.1974,-7.3791,0,0
3296,JAWA BARAT,TASIKMALAYA,Pager Ageung,108.1667,-7.1167,0,0
3297,JAWA BARAT,GARUT,Singajaya,107.9134,-7.4996,0,0
3298,JAWA BARAT,GARUT,Tarogong Kaler,107.9,-7.19,0,0
3299,JAWA BARAT,GARUT,Banyuresmi,107.9465,-7.1705,0,0
3300,JAWA BARAT,GARUT,Bunisari Lendra,107.8175,-7.5445,0,0
3301,JAWA BARAT,GARUT,Cisaruni,107.7469,-7.3608,0,0
3302,JAWA BARAT,GARUT,Dayeuh Manggung,107.9099,-7.3133,0,0
3303,JAWA BARAT,GARUT,Perkeb. Miramare,107.897,-7.5812,0,0
3304,JAWA BARAT,GARUT,Afd.Sancang,107.8139,-7.6844,0,0
3305,JAWA BARAT,GARUT,Afd.Candra,107.9031,-7.6712,0,0
3306,JAWA BARAT,GARUT,Cisurupan,107.7749,-7.311,0,0
3307,JAWA BARAT,GARUT,Bp3K Kec. Cikajang,107.8112,-7.3652,0,0
3308,JAWA BARAT,GARUT,Bpp Kersamanah,108.0383,-7.0519,0,0
3309,JAWA BARAT,GARUT,Papandayan,107.6383,-7.458,0,0
3310,JAWA BARAT,GARUT,Bayongbong,107.842,-7.621,0,0
3311,JAWA BARAT,GARUT,Wanaraja,107.9852,-7.1756,0,0
3312,JAWA BARAT,BANDUNG,Stageof Bandung,107.5973,-6.8841,0,0
3313,JAWA BARAT,BANDUNG,Montaya,107.32,-7.03,0,0
3314,JAWA BARAT,BANDUNG,Cibuni,107.33,-7.19,0,0
3315,JAWA BARAT,BANDUNG,Ciparay,107.72,-7.03,0,0
3316,JAWA BARAT,BANDUNG,Cikancung,107.8168,-6.9988,0,0
3317,JAWA BARAT,BANDUNG,Ujung Berung,107.698,-6.9319,0,0
3318,JAWA BARAT,BANDUNG,Telaga Bodas,107.6226,-6.9285,0,0
3319,JAWA BARAT,BANDUNG,Cileunyi ,107.7699,-6.9293,0,0
3320,JAWA BARAT,BANDUNG,Perkeb. Kertamanah,107.6107,-7.1902,0,0
3321,JAWA BARAT,CIANJUR,Emp. Agra,106.9917,-7.4082,0,0
3322,JAWA BARAT,CIANJUR,Agrabinta 3_Ciagra,106.9654,-7.4143,0,0
3323,JAWA BARAT,CIANJUR,Agrabinta 2_Salatri,106.9287,-7.4153,0,0
3324,JAWA BARAT,CIANJUR,Ciwangi,107.06,-7.1,0,0
3325,JAWA BARAT,CIANJUR,Pacet,107.0063,-6.7127,0,0
3326,JAWA BARAT,CIANJUR,Cidaun,107.35,-7.49,0,0
3327,JAWA BARAT,CIANJUR,Kb. Gedeh,107.0414,-6.7985,0,0
3328,JAWA BARAT,CIANJUR,Kec.Campaka Cianjur,107.1425,-6.9817,0,0
3329,JAWA BARAT,CIANJUR,Pasir Nangka,107.0815,-7.1446,0,0
3330,JAWA BARAT,CIANJUR,Cijampang_Psda,107.15,-7.1333,0,0
3331,JAWA BARAT,CIANJUR,Sukanagara_Psda,107.0957,-7.1127,0,0
3332,JAWA BARAT,CIANJUR,Cikoronjo_Psda,107.1162,-7.2635,0,0
3333,JAWA BARAT,CIANJUR,Cibeber_Psda,,,0,0
3334,JAWA BARAT,CIANJUR,Taman Bunga Nusantara,106.7351,-6.5564,0,0
3335,JAWA BARAT,CIANJUR,Kec.Takokak,106.9965,-7.1072,0,0
3336,JAWA BARAT,CIANJUR,Ciranjang_Psda,107.2453,-6.814,0,0
3337,JAWA BARAT,CIANJUR,Bd.Cikawung Kadupadak,107.085,-7.2802,0,0
3338,JAWA BARAT,CIANJUR,Kec.Sukanegara,107.1317,-7.0978,0,0
3339,JAWA BARAT,CIANJUR,Bpp. Kec. Cibinong,107.1257,-7.3044,0,0
3340,JAWA BARAT,CIANJUR,Bpp Sindang Barang,107.1379,-7.4528,0,0
3341,JAWA BARAT,SUKABUMI,Lengkong,106.69,-7.13,0,0
3342,JAWA BARAT,SUKABUMI,Cisalak,106.66,-6.84,0,0
3343,JAWA BARAT,SUKABUMI,Parakan Salak,106.7072,-6.7981,0,0
3344,JAWA BARAT,SUKABUMI,Pangkalan,106.65,-6.883,0,0
3345,JAWA BARAT,SUKABUMI,Cadin Psda,106.92,-6.95,0,0
3346,JAWA BARAT,SUKABUMI,Salabintana,106.9,-6.97,0,0
3347,JAWA BARAT,SUKABUMI,Cikaso,106.6277,-7.3552,0,0
3348,JAWA BARAT,SUKABUMI,Tegal Buleud,106.4,-7.21,0,0
3349,JAWA BARAT,SUKABUMI,Perkeb. Mandailing,106.7877,-6.9868,0,0
3350,JAWA BARAT,SUKABUMI,Artana,106.8561,-7.0565,0,0
3351,JAWA BARAT,SUKABUMI,Pasir Badak,106.521,-6.9245,0,0
